"orgUnit","period","csb","net_p2","wealth_index","imp_water","imp_latrine","edu_prim","rotavirus","kitchen_outside","reimbursement","staff_support","chw_support","month_since_llin","build_density","twi_rice","elevation","stream_dist","csb_dist","fete_nationale","winter_season","summer_season","csb_type"
"hXuxS0MOq3b","201908","CSB2 ANALAMPASINA",0.237797298181855,3.18356224281743,0.171219383400112,0.504052443239047,0.887320364510499,0.0636237716308734,0.222536486049414,0,0,0,12,24.6666666666667,8.98905143231129,662.37689392944,605.13203730064,5453.02643937896,0,1,0,"CSB2"
"z6kDxHwInUT","201908","CSB2 ANDRORANGAVOLA",0.224967811213332,2.42820381215551,0.124619309878731,0.565111321194384,0.61023755680916,0.0700803504848638,0.216572765460605,0,1,0,12,6.79166666666667,8.86363732219183,327.984808628016,319.09124899632,7779.9593422556,0,1,0,"CSB2"
"h0z1bKoHDrU","201908","CSB1 MAHASOA",0.280726885400357,2.38466520235777,0.093756647156709,0.471009522614966,0.733484230030485,0.0636091266104427,0.203646827203036,0,0,0,12,6.5,8.36080299441302,224.054043264245,408.092945672335,4027.49597247663,0,1,0,"CSB1"
"okDqhh9n4yT","201908","CSB2 ANTARETRA",0.270038592685368,3.03513471612545,0.212817998878957,0.802859322044452,0.779053306038405,0.0731840539543082,0.268645202333731,1,1,1,12,9.8,8.80376414355619,242.813149331428,288.635125946739,8094.93261124589,0,1,0,"CSB2"
"pczrAub8lnt","201908","CSB2 ANTSINDRA",0.247999624484928,2.65929860957525,0.0854504997466214,0.641911974225508,0.71423089777636,0.0563718753396237,0.247981858481592,0,0,0,12,14,8.82791155452434,391.877661490839,470.713580074275,8796.54727794204,0,1,0,"CSB2"
"EE6WwIMgQ0F","201908","CSB2 FASINTSARA",0.327624784908765,3.26032065828576,0.0483009898106901,0.491774817793341,0.904794481515662,0.0697306577486066,0.16721945269049,0,0,0,12,32.375,8.98867244027816,648.014800191517,353.861601916157,5279.10941020074,0,1,0,"CSB2"
"M38BJM8ju1A","201908","CSB1 AMBODIARA SUD",0.33061854979772,2.99588445547184,0.0508522031872067,0.538843939964158,0.76936753526295,0.057307857880853,0.187929371720843,0,1,0,12,45.25,8.69055130650909,619.150355251558,281.241392005096,4887.54131714281,0,1,0,"CSB1"
"O1wNJut8eci","201908","CSB2 IFANADIANA",0.337097181660364,3.7304178144428,0.363776167891729,0.78755388348802,0.868468969541454,0.112547640216818,0.308004997933899,1,1,1,12,10.8888888888889,8.86196997304004,459.684711710178,447.38084265739,5926.91473917878,0,1,0,"CSB2"
"RRe6ic0AU1Z","201908","CSB2 KELILALINA",0.264440151283814,3.39270759648928,0.19318348239125,0.760106316551194,0.832006621838196,0.0957843015706112,0.239086344388281,1,1,1,12,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,0,1,0,"CSB2"
"QHPyq70qulM","201908","CSB1 AMBALAVOLO",0.301850963862358,2.60813468459761,0.0396860276764114,0.412164943413407,0.714079730234163,0.0584740777198302,0.225029425504133,0,0,0,12,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,0,1,0,"CSB1"
"ZPvH8UsgwYv","201908","CSB2 MAROHARATRA",0.317673269099843,2.97487252450248,0.0868339613412048,0.479348175201031,0.726745117318637,0.0705578542041592,0.217404191774383,0,0,0,12,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,0,1,0,"CSB2"
"DDR2w1c1GyE","201908","CSB2 MAROTOKO",0.238119663747458,2.32409812600658,0.0595165784772094,0.419970154822492,0.681760273041978,0.0535538164579964,0.217052953473277,0,0,0,12,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,0,1,0,"CSB2"
"r4U7PhBKR7S","201908","CSB2 RANOMAFANA",0.272950485090438,3.90214192406839,0.417090936512549,0.729089801872404,0.897472955192821,0.0788913491333798,0.284987343610653,1,1,1,12,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,0,1,0,"CSB2"
"uWoBok9YyvB","201908","CSB2 TSARATANANA",0.231627349581157,2.66738467779671,0.106096070095793,0.691350756158158,0.783180325353666,0.0605070140310203,0.202110506876469,1,1,1,12,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,0,1,0,"CSB2"
"Pi2y9HFBDRj","201908","CSB1 ANALAMARINA",0.229968484032935,2.46199323228067,0.0556438003324961,0.62232607482396,0.743779100723564,0.047808701150297,0.164750974450434,0,0,0,12,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,0,1,0,"CSB1"
"FGM6Ric1YnC","201909","CSB2 AMBIABE",0.230337576231987,2.65870477433764,0.153501352877169,0.690722776258101,0.666887341583472,0.0781019049330859,0.187535978576419,0,0,1,13,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,0,0,0,"CSB2"
"mBZLeZ7Irx6","201909","CSB2 AMBOHIMANGA DU SUD",0.274719306808506,2.95866569292938,0.148623314469783,0.586682539607428,0.798218266179851,0.0572489430654298,0.243948310771676,1,1,0,13,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,0,0,0,"CSB2"
"WCqkkkKNJEi","201909","CSB1 AMBODIMANGA NORD",0.288192567391562,3.31906294332246,0.0838361172640019,0.505631572924273,0.906660763332285,0.0663548421743121,0.214012170628636,0,0,0,13,41.8,8.76458322412341,633.140762339765,842.527681989319,4690.9316352139,0,0,0,"CSB1"
"YCvVB1VwWi0","201909","CSB1 MAROMANANA",0.236387630241831,2.89704706967349,0.139243407548826,0.568097885494789,0.755985622648072,0.0582145263657654,0.201097307269584,0,0,0,13,23.8333333333333,8.66868091498134,660.492688197135,488.269052494937,6847.86395484976,0,0,0,"CSB1"
"D9UWDj19ljP","201909","CSB2 AMBOHIMIERA",0.199728852199581,2.59126011135379,0.141007869554237,0.609016360896962,0.702656676154569,0.0547318159860111,0.164274480427089,0,1,0,13,17.1,8.87465936304293,698.679298569867,478.925876921912,8729.68057341825,0,0,0,"CSB2"
"U1YeJp3NDNV","201909","CSB2 AMPASINAMBO",0.299315931039577,3.1897963937999,0.0228896891472756,0.600085780884274,0.891315346835552,0.0575673804597202,0.139626043923417,0,0,0,13,17.0625,8.92575938484654,730.761661338889,203.822223446096,8342.15659201675,0,0,0,"CSB2"
"hXuxS0MOq3b","201909","CSB2 ANALAMPASINA",0.237394954110493,3.1867807271074,0.175558813574633,0.501093731926521,0.886848457222622,0.0637598206112062,0.223202868031909,0,0,0,13,24.6666666666667,8.98905143231129,662.37689392944,605.13203730064,5453.02643937896,0,0,0,"CSB2"
"z6kDxHwInUT","201909","CSB2 ANDRORANGAVOLA",0.226199130643443,2.42621995953272,0.128649612224424,0.562333270943352,0.613606561842335,0.0704570325835572,0.221396242725666,0,1,0,13,6.79166666666667,8.86363732219183,327.984808628016,319.09124899632,7779.9593422556,0,0,0,"CSB2"
"h0z1bKoHDrU","201909","CSB1 MAHASOA",0.281622724461346,2.3717195990466,0.0943021337844938,0.466757116642281,0.737495725518442,0.0639687394705776,0.207695854863013,0,0,0,13,6.5,8.36080299441302,224.054043264245,408.092945672335,4027.49597247663,0,0,0,"CSB1"
"okDqhh9n4yT","201909","CSB2 ANTARETRA",0.269882443695262,3.03739435775066,0.21786780575322,0.802009984081656,0.779929859971578,0.0737422973812487,0.274067268725831,1,1,1,13,9.8,8.80376414355619,242.813149331428,288.635125946739,8094.93261124589,0,0,0,"CSB2"
"pczrAub8lnt","201909","CSB2 ANTSINDRA",0.247642919478827,2.6511678356543,0.0869514560548872,0.640455538892467,0.716277914420117,0.0564410710503855,0.251679030338228,0,0,0,13,14,8.82791155452434,391.877661490839,470.713580074275,8796.54727794204,0,0,0,"CSB2"
"EE6WwIMgQ0F","201909","CSB2 FASINTSARA",0.327653110173449,3.25552989855084,0.0499332406738252,0.490984825789349,0.905981769278614,0.0697788632325558,0.170986988003487,0,0,0,13,32.375,8.98867244027816,648.014800191517,353.861601916157,5279.10941020074,0,0,0,"CSB2"
"M38BJM8ju1A","201909","CSB1 AMBODIARA SUD",0.330262077920487,2.99357460101276,0.0521223194845668,0.536961933633142,0.770869795411444,0.0575404222265802,0.19150335093602,0,1,0,13,45.25,8.69055130650909,619.150355251558,281.241392005096,4887.54131714281,0,0,0,"CSB1"
"O1wNJut8eci","201909","CSB2 IFANADIANA",0.339026062869761,3.7347159216104,0.365963643655885,0.787852583461907,0.868917785374088,0.112729366565534,0.309751971781652,1,1,1,13,10.8888888888889,8.86196997304004,459.684711710178,447.38084265739,5926.91473917878,0,0,0,"CSB2"
"RRe6ic0AU1Z","201909","CSB2 KELILALINA",0.266280106440059,3.39460625006511,0.197492795166608,0.75761619678905,0.832639370643319,0.0963266336559604,0.240023142257639,1,1,1,13,33.25,8.7547628729086,569.678644514402,512.965888713958,6426.76732658677,0,0,0,"CSB2"
"QHPyq70qulM","201909","CSB1 AMBALAVOLO",0.300818195454391,2.59751660779476,0.0408945003152327,0.407213962417819,0.717072802054144,0.058397264791242,0.230161625157604,0,0,0,13,39.8,8.80046357133949,387.811149616073,326.801746824385,6208.96611513214,0,0,0,"CSB1"
"ZPvH8UsgwYv","201909","CSB2 MAROHARATRA",0.316684836117718,2.97555381889241,0.0906007500720391,0.477348777169594,0.7287244524022,0.0702918608080606,0.221993027703398,0,0,0,13,36.0357142857143,8.93819737213145,551.261999124125,347.610053134285,7136.5735855492,0,0,0,"CSB2"
"DDR2w1c1GyE","201909","CSB2 MAROTOKO",0.239822303998918,2.32524886851389,0.0606335698540015,0.417928711525216,0.685670639070995,0.0536832208837941,0.222162119204905,0,0,0,13,10.3,8.73714252953916,255.495864798308,423.229723936897,9714.53013076759,0,0,0,"CSB2"
"r4U7PhBKR7S","201909","CSB2 RANOMAFANA",0.272098136013705,3.90238750783117,0.418749524267369,0.730662823996154,0.89848208876163,0.0795608210181057,0.284046865242983,1,1,1,13,31.25,8.86347419124383,632.370559262361,472.110907572553,7389.72545730893,0,0,0,"CSB2"
"uWoBok9YyvB","201909","CSB2 TSARATANANA",0.231327192606668,2.67339857271338,0.108654675994004,0.689373713213438,0.784690574571885,0.0604952731409361,0.20444036388327,1,1,1,13,13.1470588235294,8.76556745581118,390.711046817702,433.095614233824,10078.5189781723,0,0,0,"CSB2"
"Pi2y9HFBDRj","201909","CSB1 ANALAMARINA",0.228837665540458,2.46030953373433,0.056698566344512,0.616578537963029,0.744902672613151,0.0479695269353449,0.165987505026625,0,0,0,13,7.83333333333333,8.81905693913841,505.131171699929,691.130057109938,7034.49898405298,0,0,0,"CSB1"
"FGM6Ric1YnC","201910","CSB2 AMBIABE",0.231067131776055,2.66226444568784,0.155852641912435,0.687581955161717,0.66851922414877,0.0786899675283704,0.18912055176078,0,0,1,14,6.66666666666667,8.62781498539158,478.633838667893,479.754699976328,7614.98976959998,0,0,0,"CSB2"
"mBZLeZ7Irx6","201910","CSB2 AMBOHIMANGA DU SUD",0.273704809801536,2.95461209784417,0.153227453491095,0.585197397449135,0.798881266513534,0.0574883369943395,0.245330479022174,1,1,0,14,15.5833333333333,8.91865938259513,604.497957019039,716.922308574769,6791.06458073887,0,0,0,"CSB2"
